2.93906, 2.76506, 2.56796, 2.68544, 2.58894, 2.43175, 2.50372, 2.40575, 2.42174, 2.39784, 2.30018, 2.08145, 2.46179, 2.34409, 2.19207, 2.19734, 2.16684, 2.09116, 2.12366, 2.19068, 2.14651, 2.03676, 2.23242, 1.94975, 2.11562, 1.99022, 2.13874, 2.03685, 1.01703, 0.962479, 0.846041, 0.821559, 1.01552, 1.097, 0.990236, 0.940736, 1.25788, 2.01489, 2.17308, 1.95485, 2.02834, 2.03781, 1.98118, 2.2229, 2.01544, 2.14902, 2.11347, 2.2087, 2.21713, 2.27949, 2.36964, 2.32271, 2.13262, 2.12976, 2.23791, 2.40495, 2.26874, 2.39248, 2.36147, 2.46466, 2.60966, 2.7222, 2.6316, 2.64351, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.87328, 2.6302, 2.67464, 2.55205, 2.57969, 2.57712, 2.54554, 2.51738, 2.43221, 2.44926, 2.37151, 2.52685, 2.07896, 2.39972, 2.17847, 2.16313, 2.37048, 2.18517, 2.00704, 2.10825, 2.12083, 1.99506, 2.04991, 2.21506, 2.2681, 2.13943, 2.07273, 2.1519, 1.03469, 0.88937, 1.06097, 0.785422, 0.916668, 1.10843, 0.979177, 0.928949, 0.827224, 2.03875, 2.04764, 2.08578, 2.0436, 2.19934, 2.12592, 2.00106, 2.21294, 1.93832, 2.03412, 2.08465, 2.2909, 2.13244, 2.18824, 2.24644, 2.1798, 2.2081, 2.11024, 2.22117, 2.47401, 2.33765, 2.45515, 2.79849, 2.50293, 2.6103, 2.8453, 2.76359, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.66849, 2.8729, 2.73943, 2.79343, 2.76959, 2.44055, 2.62467, 2.63202, 2.35863, 2.3814, 2.36164, 2.5875, 2.16564, 2.2072, 2.10234, 2.35919, 2.18483, 2.11782, 2.22485, 2.07865, 2.16026, 2.30701, 1.9802, 1.95976, 2.17142, 2.064, 2.08119, 1.94417, 0.810987, 0.779267, 0.922121, 0.828734, 0.7534, 0.882885, 0.993396, 0.923868, 1.07154, 2.19833, 2.11561, 2.02154, 2.0292, 2.24999, 2.07388, 2.1491, 2.23845, 2.1731, 2.08439, 2.04732, 2.28222, 2.23086, 2.0458, 2.14275, 2.25529, 2.20592, 2.25593, 2.15603, 2.46262, 2.65984, 2.58483, 2.62442, 2.56275, 2.63309, 2.7216, 2.68789, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.78392, 2.82813, 2.74646, 2.66628, 2.63188, 2.43145, 2.53109, 2.41698, 2.42807, 2.39838, 2.1031, 2.056, 2.0957, 2.20983, 2.13248, 2.12534, 2.33245, 2.14201, 2.06865, 1.96225, 2.17283, 2.01471, 1.9169, 2.18147, 2.04935, 2.06087, 2.09948, 1.89821, 0.951846, 1.04772, 0.870642, 1.01462, 0.859522, 0.816852, 0.913359, 0.993124, 1.04662, 2.09578, 1.93392, 2.09542, 1.88307, 1.9532, 1.96627, 2.04869, 1.91967, 2.21298, 2.12594, 2.13785, 2.10214, 2.22916, 2.211, 2.17682, 2.21907, 2.27273, 2.28814, 2.27146, 2.27828, 2.57207, 2.65221, 2.42194, 2.65698, 2.51956, 2.79613, 2.87978, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.82847, 2.72997, 2.77878, 2.69882, 2.50694, 2.49578, 2.58131, 2.41143, 2.35808, 2.38265, 2.39482, 2.15977, 2.38038, 2.23733, 2.28646, 2.3969, 2.14578, 2.30661, 1.97923, 2.12962, 2.19845, 2.00533, 1.9699, 2.03331, 2.08629, 2.01603, 1.94441, 2.03805, 0.94864, 1.02455, 0.838465, 0.712072, 0.920343, 0.928846, 0.969002, 1.0726, 1.12247, 2.06339, 2.04183, 2.10351, 2.07064, 1.96947, 1.97643, 2.11895, 2.02923, 2.10341, 2.29194, 2.22496, 2.0994, 2.19328, 2.40191, 2.2848, 2.14162, 2.21966, 2.23173, 2.49027, 2.2829, 2.58939, 2.32197, 2.76726, 2.6334, 2.64268, 2.63933, 2.69829, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.82918, 2.91381, 2.74755, 2.63418, 2.51222, 2.60082, 2.54288, 2.31595, 2.36494, 2.4335, 2.30189, 2.39998, 2.14229, 2.49492, 2.27907, 2.2328, 2.23428, 2.25661, 2.12844, 1.9845, 2.09861, 2.0069, 1.8835, 2.03721, 2.01458, 2.06886, 1.97799, 1.92576, 0.851054, 0.932186, 0.890336, 0.75062, 0.840358, 0.935553, 1.00668, 0.876014, 0.976523, 2.15707, 1.93921, 2.16682, 2.23965, 1.97125, 2.13892, 1.9983, 1.95675, 2.32715, 2.12137, 2.13736, 2.3223, 2.1204, 2.23713, 2.16561, 2.30417, 2.28153, 2.26507, 2.39115, 2.47747, 2.59908, 2.55834, 2.62155, 2.64113, 2.68683, 2.61059, 2.72344, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.72582, 2.77675, 2.73163, 2.55146, 2.66563, 2.58666, 2.57071, 2.22207, 2.29403, 2.21466, 2.38015, 2.18821, 2.55943, 1.9797, 2.21646, 2.21884, 2.13358, 2.01244, 2.00075, 2.14491, 2.06956, 2.0055, 2.06574, 2.08585, 1.94224, 2.10419, 2.14145, 2.07352, 0.994598, 1.09994, 0.967935, 0.813462, 0.97629, 0.80833, 0.843878, 0.793926, 1.0488, 1.98637, 1.86571, 1.98792, 2.15105, 1.92599, 2.15896, 2.10366, 2.09228, 2.09095, 2.21891, 2.09072, 1.975, 2.05037, 2.27095, 2.22265, 2.07949, 2.17047, 2.17821, 2.32157, 2.26587, 2.36971, 2.51462, 2.56916, 2.58625, 2.74024, 2.63613, 2.84108, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.82168, 2.69662, 2.80454, 2.7076, 2.57749, 2.49646, 2.31741, 2.61549, 2.54162, 2.31166, 2.25561, 2.38431, 2.44588, 2.11468, 2.32867, 2.3236, 2.00563, 2.09727, 2.25433, 1.87239, 2.06779, 2.2147, 2.06991, 2.1287, 2.17044, 1.96831, 2.03003, 2.02841, 0.960817, 1.00587, 0.994608, 0.993112, 0.730292, 1.00085, 0.952369, 0.85614, 1.06006, 2.0114, 2.01158, 2.02758, 1.93188, 2.07642, 1.90402, 1.97359, 1.84333, 2.13728, 2.02843, 2.22294, 2.30215, 2.14689, 2.27837, 2.38887, 2.21163, 2.50624, 2.32134, 2.23712, 2.42281, 2.45791, 2.39432, 2.72512, 2.63597, 2.88136, 2.68502, 2.71731, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.9063, 2.82635, 2.96064, 2.42934, 2.83206, 2.49032, 2.48415, 2.43766, 2.36028, 2.27098, 2.0557, 2.08268, 2.11846, 2.25057, 2.18723, 2.27177, 2.08074, 2.18287, 1.95996, 2.0252, 2.14338, 1.97642, 1.98163, 2.04314, 2.04974, 2.09232, 2.08205, 1.95023, 0.81008, 0.86579, 0.945747, 0.878562, 0.824828, 0.907275, 1.03434, 1.12931, 0.91989, 2.13645, 2.04199, 2.07174, 2.00619, 2.15194, 2.2265, 2.16871, 1.9858, 2.07025, 2.022, 2.21349, 2.03831, 2.20335, 2.26194, 2.28859, 2.28495, 2.28402, 2.46613, 2.39981, 2.34625, 2.41857, 2.45487, 2.60512, 2.6516, 2.61754, 2.5888, 2.56542, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.82409, 2.93872, 2.71041, 2.74512, 2.57074, 2.63753, 2.61491, 2.35019, 2.21495, 2.43867, 2.28242, 2.31535, 2.29099, 2.09403, 2.14798, 2.11384, 1.96437, 2.13097, 2.25459, 2.19669, 2.11749, 2.0929, 2.10066, 2.17902, 2.10466, 1.91115, 1.99586, 1.9741, 0.834081, 1.11474, 0.814536, 1.04178, 0.888881, 0.863619, 0.935848, 1.0463, 0.954715, 1.98119, 2.04351, 1.99393, 1.96103, 2.03876, 2.23315, 2.10977, 2.17864, 2.11092, 2.25974, 2.15872, 2.1561, 1.98537, 2.28612, 2.06071, 2.49213, 2.40386, 2.28683, 2.47788, 2.437, 2.36013, 2.53502, 2.56574, 2.72861, 2.60293, 2.68523, 2.90768, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.80561, 2.56962, 2.83373, 2.73891, 2.50813, 2.37586, 2.55397, 2.39905, 2.48656, 2.35177, 2.26242, 2.30388, 2.21451, 2.24231, 2.15021, 2.10131, 2.13204, 2.05419, 2.23161, 2.07051, 2.18349, 2.14688, 1.90729, 1.98122, 2.11275, 2.15778, 1.99145, 1.94644, 0.984825, 0.800906, 0.906286, 0.936092, 1.02421, 0.720473, 0.854865, 0.950122, 0.82489, 2.16716, 2.0174, 2.20357, 2.02628, 2.1574, 2.21019, 1.75835, 2.23754, 2.07193, 2.28733, 2.12142, 2.32554, 2.29756, 2.18414, 2.09779, 2.14274, 2.58915, 2.39154, 2.54682, 2.45621, 2.50085, 2.65681, 2.39769, 2.57032, 2.81384, 2.80592, 2.73159, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.69793, 2.82557, 2.68765, 2.65442, 2.64841, 2.5472, 2.38175, 2.52573, 2.31229, 2.33924, 2.36785, 2.40776, 2.39281, 2.25822, 2.11264, 2.40579, 2.11757, 2.17852, 1.88592, 2.21281, 2.21924, 2.14795, 2.08482, 1.91483, 2.17228, 1.99321, 2.11291, 2.078, 0.852934, 0.956624, 0.698402, 0.881762, 0.898272, 0.901708, 0.972136, 0.794876, 0.972156, 2.02983, 2.0175, 2.05619, 2.04128, 2.15412, 2.00083, 2.27589, 2.20434, 2.11391, 2.11404, 2.13203, 2.04018, 2.3307, 2.13763, 2.24457, 2.28569, 2.31531, 2.46548, 2.4747, 2.5338, 2.40169, 2.60702, 2.5496, 2.69709, 2.83544, 2.7535, 2.75077, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.86985, 2.67132, 2.48247, 2.48674, 2.57191, 2.52965, 2.50087, 2.36944, 2.24932, 2.38488, 2.30309, 2.34403, 2.39042, 2.26128, 2.01864, 2.22758, 2.26401, 2.05052, 1.93652, 2.02231, 2.06451, 1.91114, 2.07405, 1.97832, 2.15117, 1.96641, 1.95177, 1.9563, 0.896418, 0.820176, 0.71737, 1.01814, 0.896423, 0.821015, 0.854655, 0.867769, 1.0703, 2.15827, 1.90345, 2.08298, 2.03759, 2.23775, 2.01117, 1.98478, 1.93974, 2.26087, 2.23778, 2.18162, 2.11117, 2.10522, 2.12677, 2.2638, 2.27345, 2.38776, 2.35082, 2.16012, 2.67088, 2.42708, 2.58801, 2.69178, 2.48618, 2.55226, 2.68143, 2.74464, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.92946, 2.72165, 2.628, 2.62719, 2.78536, 2.46071, 2.46347, 2.35527, 2.38248, 2.23172, 2.47383, 2.27546, 2.16867, 2.23588, 2.26653, 2.23817, 2.16131, 2.03243, 2.01943, 2.1396, 2.13189, 2.18917, 1.98086, 2.09745, 2.0812, 2.21364, 2.30702, 1.96236, 1.03449, 0.76741, 0.908644, 1.02975, 0.838056, 0.8467, 0.896416, 1.08964, 1.03133, 1.96071, 2.10551, 1.99464, 1.94078, 1.92906, 1.97646, 2.17673, 2.0984, 2.14349, 1.97023, 2.21103, 2.21342, 2.20303, 2.26153, 2.36536, 2.38115, 2.30436, 2.20603, 2.46375, 2.48906, 2.46335, 2.42939, 2.66238, 2.69996, 2.67281, 2.80431, 2.82598, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.84305, 2.69535, 2.59926, 2.53415, 2.66578, 2.50226, 2.2489, 2.56273, 2.4157, 2.4331, 2.39782, 2.36223, 2.25651, 2.11433, 2.18048, 2.20911, 2.40906, 2.05983, 1.95837, 2.03374, 2.11205, 2.18871, 2.07271, 2.2269, 2.14391, 2.08298, 2.02668, 2.135, 0.962957, 0.86949, 0.916452, 0.834763, 0.864909, 0.92111, 0.8581, 1.00773, 0.934782, 2.05416, 1.9059, 2.24684, 1.97155, 1.99672, 2.02747, 2.03644, 2.12986, 2.18994, 2.09568, 2.06076, 2.11214, 2.21821, 2.2121, 2.10429, 2.32756, 2.2012, 2.56671, 2.22499, 2.52776, 2.44813, 2.45389, 2.491, 2.65531, 2.69962, 2.63128, 2.81346, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.99697, 2.88379, 2.85219, 2.62808, 2.68568, 2.47751, 2.58131, 2.40252, 2.37037, 2.59055, 2.28275, 2.26499, 2.40738, 2.20107, 2.17434, 2.26953, 2.11594, 2.05438, 2.18783, 2.25381, 2.11686, 2.16906, 2.29897, 1.86395, 1.98475, 1.8122, 1.98358, 1.98134, 0.958429, 0.974253, 0.81292, 0.895225, 0.698487, 0.983619, 0.871481, 0.903503, 1.09681, 2.18927, 1.99866, 1.9992, 1.95873, 2.12898, 2.09953, 2.06682, 2.15179, 2.06391, 2.02902, 2.20173, 2.25274, 2.10384, 2.1714, 2.2159, 2.25579, 2.23615, 2.48787, 2.36775, 2.67719, 2.39152, 2.29406, 2.55843, 2.69104, 2.91503, 2.65741, 2.76386, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.81588, 2.89137, 2.74768, 2.56747, 2.64044, 2.60772, 2.41383, 2.40657, 2.37422, 2.34259, 2.24204, 2.31162, 2.20762, 2.31508, 2.17612, 2.10694, 2.04084, 2.10784, 2.19903, 2.10415, 2.2101, 2.07295, 1.94555, 2.01863, 2.03474, 2.03883, 2.20983, 2.05107, 0.945155, 1.00799, 1.05339, 0.933396, 0.836782, 0.911771, 1.03348, 0.84512, 0.992453, 2.09124, 2.04814, 2.0654, 2.14419, 1.93928, 1.95217, 2.13453, 2.20415, 2.07684, 2.26159, 2.23199, 2.09321, 2.16077, 2.08339, 2.09738, 2.44154, 2.29666, 2.35847, 2.27587, 2.53169, 2.39088, 2.57597, 2.47948, 2.54739, 2.54529, 2.73143, 2.87015, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.72901, 2.9157, 2.5877, 2.53543, 2.7848, 2.44554, 2.31326, 2.44195, 2.43044, 2.4349, 2.39134, 2.44608, 2.23819, 2.10847, 2.08589, 2.05289, 2.11348, 2.18056, 2.02961, 2.10506, 2.06851, 2.29461, 2.10451, 2.15552, 2.04083, 2.04415, 1.9015, 2.02592, 0.924189, 1.01704, 0.918067, 0.973149, 0.896002, 0.90165, 0.828921, 0.778905, 1.01866, 2.03928, 2.0101, 2.03851, 2.02493, 2.12137, 1.96441, 2.09062, 2.24075, 1.99894, 2.22413, 2.14905, 2.06379, 2.14773, 2.2032, 2.27257, 2.42947, 2.31205, 2.29895, 2.37791, 2.30641, 2.42185, 2.42241, 2.60631, 2.71565, 2.73557, 2.64423, 2.85003, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
2.64212, 2.74631, 2.66537, 2.75119, 2.69434, 2.57255, 2.55337, 2.32468, 2.30224, 2.29138, 2.20696, 2.17176, 2.26615, 2.27122, 2.29554, 2.05676, 2.1026, 2.14943, 2.01376, 2.07031, 2.21403, 1.97796, 2.1885, 2.01436, 2.20571, 1.81497, 2.14396, 1.86961, 0.912878, 1.14927, 0.97206, 1.08388, 0.80486, 0.821624, 0.808546, 0.7722, 0.975887, 1.89311, 2.04454, 2.1127, 2.15482, 1.9864, 1.90704, 2.0075, 2.05835, 2.11831, 2.18556, 2.17809, 2.0709, 2.27627, 2.21531, 2.23828, 2.59142, 2.29912, 2.04203, 2.37079, 2.32257, 2.58527, 2.57435, 2.48354, 2.53509, 2.48923, 2.59032, 2.7808, -0.785398, 0.785398, 0.0245437, 0, 0.1, 0, 100
