0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0.0229804, -0.000455755, 0, 0, -0.00527271, 0.999986
0.0608262, -0.000713348, 0, 0, -0.00392814, 0.999992
0.0830782, -0.00115948, 0, 0, -0.00646722, 0.999979
0.107105, -0.0013485, 0, 0, -0.00483129, 0.999988
0.124802, -0.00148582, 0, 0, -0.0042673, 0.999991
0.154475, -0.00179327, 0, 0, -0.00371905, 0.999993
0.17792, -0.00192261, 0, 0, -0.002858, 0.999996
0.201192, -0.00192451, 0, 0, -0.000539947, 1
0.223571, -0.00119007, 0, 0, 0.010746, 0.999942
0.247537, -0.000454187, 0, 0, 0.0138431, 0.999904
0.281983, -0.00046424, 0, 0, 0.00632162, 0.99998
0.305918, -0.000335939, 0, 0, 0.00545137, 0.999985
0.334557, -1.23978e-05, 0, 0, 0.00507163, 0.999987
0.36692, 0.000498772, 0, 0, 0.00690808, 0.999976
0.389939, 0.000896454, 0, 0, 0.00834136, 0.999965
0.423651, 0.00203586, 0, 0, 0.0134888, 0.999909
0.437604, 0.00286442, 0, 0, 0.0234272, 0.999726
0.459418, 0.00294613, 0, 0, 0.012471, 0.999922
0.478334, 0.00339752, 0, 0, 0.0123072, 0.999924
0.515095, 0.00447845, 0, 0, 0.0141769, 0.9999
0.541637, 0.00565934, 0, 0, 0.01924, 0.999815
0.553623, 0.00619936, 0, 0, 0.0207891, 0.999784
0.574091, 0.00742722, 0, 0, 0.0272379, 0.999629
0.596983, 0.00870881, 0, 0, 0.0283368, 0.999598
0.620027, 0.0101762, 0, 0, 0.0310263, 0.999519
0.644197, 0.0119267, 0, 0, 0.0341007, 0.999418
0.672024, 0.0130926, 0, 0, 0.0276761, 0.999617
0.70168, 0.0146061, 0, 0, 0.0267802, 0.999641
0.73749, 0.0162184, 0, 0, 0.0248353, 0.999692
0.7489, 0.0168343, 0, 0, 0.0265529, 0.999647
0.772416, 0.0181265, 0, 0, 0.0269161, 0.999638
0.813934, 0.0205774, 0, 0, 0.0287711, 0.999586
0.840342, 0.0217736, 0, 0, 0.0256656, 0.999671
0.87803, 0.0232123, 0, 0, 0.0220426, 0.999757
0.908775, 0.024319, 0, 0, 0.0212704, 0.999774
0.935768, 0.0244175, 0, 0, 0.0118068, 0.99993
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
0.958717, 0.0246479, 0, 0, 0.00778939, 0.99997
