0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0.0964516, 0.822757
-0.0111667, 0.71167
-0.14084, 1.20768
0.334994, 0.301442
-0.223388, 0.996985
-0.281263, 1.0959
-0.341606, 1.14096
-0.711031, 1.28287
0.00394449, 0.498192
0.108178, 0.228355
-0.379818, 0.888257
-0.105923, 0.737707
0.44025, 0.708522
0.262319, 0.966114
-0.568997, 0.794051
0.240156, 0.839862
0.224397, 0.685421
-0.384047, 1.41043
-0.217378, 1.06553
-0.447266, 1.37718
-0.0339137, 0.151036
-0.0154762, 0.185208
0.000857458, 0.163441
-0.0494754, 0.142678
0.0253319, 0.150864
-0.0438371, 0.200455
-0.0289814, 0.201617
-0.00660563, 0.0746448
-0.0168917, 0.174444
-0.08389, 0.165298
-0.136207, -0.832824
0.0726913, -1.01726
-0.500928, -0.816829
-0.172354, -1.04722
-0.00750117, -1.05529
-0.0930437, -0.779502
-0.0213819, -0.664602
0.331221, -0.825192
0.0580314, -0.76984
0.00013436, -0.533102
0.0344891, -1.07822
0.565164, -1.01023
-0.118528, -0.928679
-0.0822372, -0.722939
-0.366917, -1.09086
0.203303, -0.966778
-0.53821, -1.05288
-0.657239, -0.830274
0.054189, -0.705601
0.111961, -0.581703
0.0225139, -0.188672
0.268146, -0.186553
0.157321, -0.457705
-0.017341, -0.206823
-0.104196, -0.345289
0.050386, -0.229101
0.0712645, -0.362434
0.116799, -0.359885
-0.078692, -0.165139
-0.174045, -0.370866
0.0389528, 0.707933
0.205095, 1.01119
0.125718, 0.734767
-0.179202, 0.543061
0.0752022, 0.543122
-0.109778, 0.693136
-0.0209156, 0.62362
0.254363, 0.484841
-0.330901, 0.541723
-0.29794, 0.686617
0.292145, 1.24944
0.374239, 0.90198
-0.112889, 1.17113
-0.547891, 0.894082
0.229769, 1.04668
0.0369682, 0.787296
0.124311, 0.899809
-0.16044, 0.694115
-0.325459, 1.0221
0.2305, 1.07463
0.0691226, 0.267435
0.147972, 0.559294
0.0860932, 0.385484
0.121466, 0.447391
-0.130598, 0.683983
0.0687728, 0.623981
0.244168, 0.14152
-0.183543, 0.196533
-0.108041, 0.412654
-0.148815, 0.123403
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
