6.11664e-11, 0, 0, 0, 3.05832e-11, 1, 1.01943e-25, 2.25749e-41, 3.6927e-31, 2.25749e-41, 0, 6.23558e-36, 3.6927e-31, 6.23558e-36, 1.01944e-25, 0
6.13331e-11, 0, 0, 0, 3.06666e-11, 1, 1.02221e-25, 2.27781e-41, 3.71567e-31, 2.27781e-41, 0, 6.2696e-36, 3.71567e-31, 6.2696e-36, 1.02222e-25, 0
6.14998e-11, 0, 0, 0, 3.07499e-11, 1, 1.02499e-25, 2.29813e-41, 3.73864e-31, 2.29813e-41, 0, 6.30372e-36, 3.73864e-31, 6.30372e-36, 1.025e-25, 0
6.16664e-11, 0, 0, 0, 3.08332e-11, 1, 1.02777e-25, 2.31845e-41, 3.76161e-31, 2.31845e-41, 0, 6.33794e-36, 3.76161e-31, 6.33794e-36, 1.02778e-25, 0
6.18331e-11, 0, 0, 0, 3.09166e-11, 1, 1.03054e-25, 2.33891e-41, 3.78459e-31, 2.33891e-41, 0, 6.37224e-36, 3.78459e-31, 6.37224e-36, 1.03056e-25, 0
6.19998e-11, 0, 0, 0, 3.09999e-11, 1, 1.03332e-25, 2.35951e-41, 3.80756e-31, 2.35951e-41, 0, 6.40664e-36, 3.80756e-31, 6.40664e-36, 1.03333e-25, 0
6.21664e-11, 0, 0, 0, 3.10832e-11, 1, 1.0361e-25, 2.38011e-41, 3.83053e-31, 2.38011e-41, 0, 6.44113e-36, 3.83053e-31, 6.44113e-36, 1.03611e-25, 0
6.23331e-11, 0, 0, 0, 3.11666e-11, 1, 1.03888e-25, 2.40084e-41, 3.8535e-31, 2.40084e-41, 0, 6.47571e-36, 3.8535e-31, 6.47571e-36, 1.03889e-25, 0
6.24998e-11, 0, 0, 0, 3.12499e-11, 1, 1.04166e-25, 2.42158e-41, 3.87648e-31, 2.42158e-41, 0, 6.51039e-36, 3.87648e-31, 6.51039e-36, 1.04167e-25, 0
6.26664e-11, 0, 0, 0, 3.13332e-11, 1, 1.04443e-25, 2.44246e-41, 3.89945e-31, 2.44246e-41, 0, 6.54516e-36, 3.89945e-31, 6.54516e-36, 1.04444e-25, 0
6.28331e-11, 0, 0, 0, 3.14165e-11, 1, 1.04721e-25, 2.46334e-41, 3.92242e-31, 2.46334e-41, 0, 6.58002e-36, 3.92242e-31, 6.58002e-36, 1.04722e-25, 0
6.29998e-11, 0, 0, 0, 3.14999e-11, 1, 1.04999e-25, 2.48436e-41, 3.9454e-31, 2.48436e-41, 0, 6.61497e-36, 3.9454e-31, 6.61497e-36, 1.05e-25, 0
6.31664e-11, 0, 0, 0, 3.15832e-11, 1, 1.05277e-25, 2.50552e-41, 3.96837e-31, 2.50552e-41, 0, 6.65002e-36, 3.96837e-31, 6.65002e-36, 1.05278e-25, 0
6.33331e-11, 0, 0, 0, 3.16665e-11, 1, 1.05554e-25, 2.52668e-41, 3.99134e-31, 2.52668e-41, 0, 6.68516e-36, 3.99134e-31, 6.68516e-36, 1.05556e-25, 0
6.34998e-11, 0, 0, 0, 3.17499e-11, 1, 1.05832e-25, 2.54784e-41, 4.01431e-31, 2.54784e-41, 0, 6.72039e-36, 4.01431e-31, 6.72039e-36, 1.05833e-25, 0
6.36664e-11, 0, 0, 0, 3.18332e-11, 1, 1.0611e-25, 2.56914e-41, 4.03729e-31, 2.56914e-41, 0, 6.75571e-36, 4.03729e-31, 6.75571e-36, 1.06111e-25, 0
6.38331e-11, 0, 0, 0, 3.19165e-11, 1, 1.06388e-25, 2.59058e-41, 4.06026e-31, 2.59058e-41, 0, 6.79113e-36, 4.06026e-31, 6.79113e-36, 1.06389e-25, 0
6.39998e-11, 0, 0, 0, 3.19999e-11, 1, 1.06666e-25, 2.61202e-41, 4.08323e-31, 2.61202e-41, 0, 6.82664e-36, 4.08323e-31, 6.82664e-36, 1.06667e-25, 0
6.41664e-11, 0, 0, 0, 3.20832e-11, 1, 1.06943e-25, 2.6336e-41, 4.1062e-31, 2.6336e-41, 0, 6.86224e-36, 4.1062e-31, 6.86224e-36, 1.06944e-25, 0
6.43331e-11, 0, 0, 0, 3.21665e-11, 1, 1.07221e-25, 2.65518e-41, 4.12917e-31, 2.65518e-41, 0, 6.89793e-36, 4.12917e-31, 6.89793e-36, 1.07222e-25, 0
6.44998e-11, 0, 0, 0, 3.22499e-11, 1, 1.07499e-25, 2.6769e-41, 4.15215e-31, 2.6769e-41, 0, 6.93372e-36, 4.15215e-31, 6.93372e-36, 1.075e-25, 0
6.46664e-11, 0, 0, 0, 3.23332e-11, 1, 1.07777e-25, 2.69862e-41, 4.17512e-31, 2.69862e-41, 0, 6.9696e-36, 4.17512e-31, 6.9696e-36, 1.07778e-25, 0
6.48331e-11, 0, 0, 0, 3.24165e-11, 1, 1.08054e-25, 2.72048e-41, 4.19809e-31, 2.72048e-41, 0, 7.00557e-36, 4.19809e-31, 7.00557e-36, 1.08056e-25, 0
6.49997e-11, 0, 0, 0, 3.24999e-11, 1, 1.08332e-25, 2.74248e-41, 4.22106e-31, 2.74248e-41, 0, 7.04164e-36, 4.22106e-31, 7.04164e-36, 1.08333e-25, 0
6.51664e-11, 0, 0, 0, 3.25832e-11, 1, 1.0861e-25, 2.76448e-41, 4.24404e-31, 2.76448e-41, 0, 7.07779e-36, 4.24404e-31, 7.07779e-36, 1.08611e-25, 0
6.53331e-11, 0, 0, 0, 3.26665e-11, 1, 1.08888e-25, 2.78648e-41, 4.26701e-31, 2.78648e-41, 0, 7.11404e-36, 4.26701e-31, 7.11404e-36, 1.08889e-25, 0
6.54997e-11, 0, 0, 0, 3.27499e-11, 1, 1.09166e-25, 2.80862e-41, 4.28998e-31, 2.80862e-41, 0, 7.15039e-36, 4.28998e-31, 7.15039e-36, 1.09167e-25, 0
6.56664e-11, 0, 0, 0, 3.28332e-11, 1, 1.09443e-25, 2.8309e-41, 4.31295e-31, 2.8309e-41, 0, 7.18682e-36, 4.31295e-31, 7.18682e-36, 1.09444e-25, 0
6.58331e-11, 0, 0, 0, 3.29165e-11, 1, 1.09721e-25, 2.85318e-41, 4.33593e-31, 2.85318e-41, 0, 7.22335e-36, 4.33593e-31, 7.22335e-36, 1.09722e-25, 0
6.59997e-11, 0, 0, 0, 3.29999e-11, 1, 1.09999e-25, 2.8756e-41, 4.3589e-31, 2.8756e-41, 0, 7.25997e-36, 4.3589e-31, 7.25997e-36, 1.1e-25, 0
6.61664e-11, 0, 0, 0, 3.30832e-11, 1, 1.10277e-25, 2.89803e-41, 4.38187e-31, 2.89803e-41, 0, 7.29668e-36, 4.38187e-31, 7.29668e-36, 1.10278e-25, 0
6.63331e-11, 0, 0, 0, 3.31665e-11, 1, 1.10554e-25, 2.92059e-41, 4.40484e-31, 2.92059e-41, 0, 7.33349e-36, 4.40484e-31, 7.33349e-36, 1.10556e-25, 0
6.64997e-11, 0, 0, 0, 3.32499e-11, 1, 1.10832e-25, 2.94315e-41, 4.42782e-31, 2.94315e-41, 0, 7.37039e-36, 4.42782e-31, 7.37039e-36, 1.10833e-25, 0
6.66664e-11, 0, 0, 0, 3.33332e-11, 1, 1.1111e-25, 2.96585e-41, 4.45079e-31, 2.96585e-41, 0, 7.40738e-36, 4.45079e-31, 7.40738e-36, 1.11111e-25, 0
6.68331e-11, 0, 0, 0, 3.34165e-11, 1, 1.11388e-25, 2.98869e-41, 4.47376e-31, 2.98869e-41, 0, 7.44446e-36, 4.47376e-31, 7.44446e-36, 1.11389e-25, 0
6.69997e-11, 0, 0, 0, 3.34999e-11, 1, 1.11666e-25, 3.01153e-41, 4.49673e-31, 3.01153e-41, 0, 7.48163e-36, 4.49673e-31, 7.48163e-36, 1.11667e-25, 0
6.71664e-11, 0, 0, 0, 3.35832e-11, 1, 1.11943e-25, 3.03437e-41, 4.51971e-31, 3.03437e-41, 0, 7.5189e-36, 4.51971e-31, 7.5189e-36, 1.11944e-25, 0
6.73331e-11, 0, 0, 0, 3.36665e-11, 1, 1.12221e-25, 3.05735e-41, 4.54268e-31, 3.05735e-41, 0, 7.55626e-36, 4.54268e-31, 7.55626e-36, 1.12222e-25, 0
6.74997e-11, 0, 0, 0, 3.37499e-11, 1, 1.12499e-25, 3.08047e-41, 4.56565e-31, 3.08047e-41, 0, 7.59372e-36, 4.56565e-31, 7.59372e-36, 1.125e-25, 0
6.76664e-11, 0, 0, 0, 3.38332e-11, 1, 1.12777e-25, 3.1036e-41, 4.58862e-31, 3.1036e-41, 0, 7.63126e-36, 4.58862e-31, 7.63126e-36, 1.12778e-25, 0
6.78331e-11, 0, 0, 0, 3.39165e-11, 1, 1.13054e-25, 3.12686e-41, 4.6116e-31, 3.12686e-41, 0, 7.6689e-36, 4.6116e-31, 7.6689e-36, 1.13056e-25, 0
6.79997e-11, 0, 0, 0, 3.39999e-11, 1, 1.13332e-25, 3.15012e-41, 4.63457e-31, 3.15012e-41, 0, 7.70663e-36, 4.63457e-31, 7.70663e-36, 1.13333e-25, 0
6.81664e-11, 0, 0, 0, 3.40832e-11, 1, 1.1361e-25, 3.17352e-41, 4.65754e-31, 3.17352e-41, 0, 7.74446e-36, 4.65754e-31, 7.74446e-36, 1.13611e-25, 0
6.83331e-11, 0, 0, 0, 3.41665e-11, 1, 1.13888e-25, 3.19692e-41, 4.68051e-31, 3.19692e-41, 0, 7.78237e-36, 4.68051e-31, 7.78237e-36, 1.13889e-25, 0
6.84997e-11, 0, 0, 0, 3.42499e-11, 1, 1.14166e-25, 3.22046e-41, 4.70349e-31, 3.22046e-41, 0, 7.82038e-36, 4.70349e-31, 7.82038e-36, 1.14167e-25, 0
6.86664e-11, 0, 0, 0, 3.43332e-11, 1, 1.14443e-25, 3.24415e-41, 4.72646e-31, 3.24415e-41, 0, 7.85848e-36, 4.72646e-31, 7.85848e-36, 1.14444e-25, 0
6.88331e-11, 0, 0, 0, 3.44165e-11, 1, 1.14721e-25, 3.26783e-41, 4.74943e-31, 3.26783e-41, 0, 7.89668e-36, 4.74943e-31, 7.89668e-36, 1.14722e-25, 0
6.89997e-11, 0, 0, 0, 3.44999e-11, 1, 1.14999e-25, 3.29151e-41, 4.7724e-31, 3.29151e-41, 0, 7.93497e-36, 4.7724e-31, 7.93497e-36, 1.15e-25, 0
6.91664e-11, 0, 0, 0, 3.45832e-11, 1, 1.15277e-25, 3.31533e-41, 4.79538e-31, 3.31533e-41, 0, 7.97335e-36, 4.79538e-31, 7.97335e-36, 1.15278e-25, 0
6.9333e-11, 0, 0, 0, 3.46665e-11, 1, 1.15554e-25, 3.33929e-41, 4.81835e-31, 3.33929e-41, 0, 8.01182e-36, 4.81835e-31, 8.01182e-36, 1.15556e-25, 0
6.94997e-11, 0, 0, 0, 3.47499e-11, 1, 1.15832e-25, 3.36326e-41, 4.84132e-31, 3.36326e-41, 0, 8.05038e-36, 4.84132e-31, 8.05038e-36, 1.15833e-25, 0
6.96664e-11, 0, 0, 0, 3.48332e-11, 1, 1.1611e-25, 3.38736e-41, 4.86429e-31, 3.38736e-41, 0, 8.08904e-36, 4.86429e-31, 8.08904e-36, 1.16111e-25, 0
6.9833e-11, 0, 0, 0, 3.49165e-11, 1, 1.16388e-25, 3.41146e-41, 4.88727e-31, 3.41146e-41, 0, 8.12779e-36, 4.88727e-31, 8.12779e-36, 1.16389e-25, 0
6.99997e-11, 0, 0, 0, 3.49999e-11, 1, 1.16666e-25, 3.4357e-41, 4.91024e-31, 3.4357e-41, 0, 8.16663e-36, 4.91024e-31, 8.16663e-36, 1.16667e-25, 0
7.01664e-11, 0, 0, 0, 3.50832e-11, 1, 1.16943e-25, 3.45995e-41, 4.93321e-31, 3.45995e-41, 0, 8.20556e-36, 4.93321e-31, 8.20556e-36, 1.16944e-25, 0
7.0333e-11, 0, 0, 0, 3.51665e-11, 1, 1.17221e-25, 3.48433e-41, 4.95618e-31, 3.48433e-41, 0, 8.24459e-36, 4.95618e-31, 8.24459e-36, 1.17222e-25, 0
7.04997e-11, 0, 0, 0, 3.52499e-11, 1, 1.17499e-25, 3.50885e-41, 4.97916e-31, 3.50885e-41, 0, 8.28371e-36, 4.97916e-31, 8.28371e-36, 1.175e-25, 0
7.06664e-11, 0, 0, 0, 3.53332e-11, 1, 1.17777e-25, 3.53337e-41, 5.00213e-31, 3.53337e-41, 0, 8.32293e-36, 5.00213e-31, 8.32293e-36, 1.17778e-25, 0
7.0833e-11, 0, 0, 0, 3.54165e-11, 1, 1.18054e-25, 3.5579e-41, 5.0251e-31, 3.5579e-41, 0, 8.36223e-36, 5.0251e-31, 8.36223e-36, 1.18056e-25, 0
7.09997e-11, 0, 0, 0, 3.54998e-11, 1, 1.18332e-25, 3.58256e-41, 5.04807e-31, 3.58256e-41, 0, 8.40163e-36, 5.04807e-31, 8.40163e-36, 1.18333e-25, 0
7.11664e-11, 0, 0, 0, 3.55832e-11, 1, 1.1861e-25, 3.60736e-41, 5.07105e-31, 3.60736e-41, 0, 8.44112e-36, 5.07105e-31, 8.44112e-36, 1.18611e-25, 0
7.1333e-11, 0, 0, 0, 3.56665e-11, 1, 1.18888e-25, 3.63217e-41, 5.09402e-31, 3.63217e-41, 0, 8.4807e-36, 5.09402e-31, 8.4807e-36, 1.18889e-25, 0
7.14997e-11, 0, 0, 0, 3.57498e-11, 1, 1.19166e-25, 3.65711e-41, 5.11699e-31, 3.65711e-41, 0, 8.52038e-36, 5.11699e-31, 8.52038e-36, 1.19167e-25, 0
7.16664e-11, 0, 0, 0, 3.58332e-11, 1, 1.19443e-25, 3.68205e-41, 5.13996e-31, 3.68205e-41, 0, 8.56015e-36, 5.13996e-31, 8.56015e-36, 1.19444e-25, 0
7.1833e-11, 0, 0, 0, 3.59165e-11, 1, 1.19721e-25, 3.70714e-41, 5.16294e-31, 3.70714e-41, 0, 8.60001e-36, 5.16294e-31, 8.60001e-36, 1.19722e-25, 0
7.19997e-11, 0, 0, 0, 3.59998e-11, 1, 1.19999e-25, 3.73222e-41, 5.18591e-31, 3.73222e-41, 0, 8.63996e-36, 5.18591e-31, 8.63996e-36, 1.2e-25, 0
7.21664e-11, 0, 0, 0, 3.60832e-11, 1, 1.20277e-25, 3.75744e-41, 5.20888e-31, 3.75744e-41, 0, 8.68001e-36, 5.20888e-31, 8.68001e-36, 1.20278e-25, 0
7.2333e-11, 0, 0, 0, 3.61665e-11, 1, 1.20554e-25, 3.78281e-41, 5.23185e-31, 3.78281e-41, 0, 8.72015e-36, 5.23185e-31, 8.72015e-36, 1.20556e-25, 0
7.24997e-11, 0, 0, 0, 3.62498e-11, 1, 1.20832e-25, 3.80817e-41, 5.25483e-31, 3.80817e-41, 0, 8.76038e-36, 5.25483e-31, 8.76038e-36, 1.20833e-25, 0
7.26664e-11, 0, 0, 0, 3.63332e-11, 1, 1.2111e-25, 3.83353e-41, 5.2778e-31, 3.83353e-41, 0, 8.8007e-36, 5.2778e-31, 8.8007e-36, 1.21111e-25, 0
7.2833e-11, 0, 0, 0, 3.64165e-11, 1, 1.21388e-25, 3.85904e-41, 5.30077e-31, 3.85904e-41, 0, 8.84112e-36, 5.30077e-31, 8.84112e-36, 1.21389e-25, 0
7.29997e-11, 0, 0, 0, 3.64998e-11, 1, 1.21665e-25, 3.88468e-41, 5.32374e-31, 3.88468e-41, 0, 8.88163e-36, 5.32374e-31, 8.88163e-36, 1.21667e-25, 0
7.31663e-11, 0, 0, 0, 3.65832e-11, 1, 1.21943e-25, 3.91032e-41, 5.34671e-31, 3.91032e-41, 0, 8.92223e-36, 5.34671e-31, 8.92223e-36, 1.21944e-25, 0
7.3333e-11, 0, 0, 0, 3.66665e-11, 1, 1.22221e-25, 3.93611e-41, 5.36969e-31, 3.93611e-41, 0, 8.96292e-36, 5.36969e-31, 8.96292e-36, 1.22222e-25, 0
7.34997e-11, 0, 0, 0, 3.67498e-11, 1, 1.22499e-25, 3.96189e-41, 5.39266e-31, 3.96189e-41, 0, 9.00371e-36, 5.39266e-31, 9.00371e-36, 1.225e-25, 0
0.00166664, 8.40425e-06, 0, 0, 0.0050462, 0.999987, 2.77722e-08, 1.40075e-10, -1.64695e-13, 1.40075e-10, 7.258e-13, 2.31554e-11, -1.64695e-13, 2.31554e-11, 2.77732e-08, 0
0.00333311, 3.36468e-05, 0, 0, 0.0100923, 0.999949, 5.55249e-08, 5.60465e-10, -1.32782e-12, 5.60465e-10, 7.26686e-12, 9.25302e-11, -1.32782e-12, 9.25302e-11, 5.55324e-08, 0
0.00499924, 7.5683e-05, 0, 0, 0.0151381, 0.999885, 8.32432e-08, 1.26026e-09, -4.52851e-12, 1.26026e-09, 2.54124e-11, 2.08105e-10, -4.52851e-12, 2.08105e-10, 8.32685e-08, 0
0.00666486, 0.000134543, 0, 0, 0.0201835, 0.999796, 1.10912e-07, 2.23916e-09, -1.0861e-11, 2.23916e-09, 6.09721e-11, 3.69663e-10, -1.0861e-11, 3.69664e-10, 1.10972e-07, 0
0.0083298, 0.000210226, 0, 0, 0.0252284, 0.999682, 1.38517e-07, 3.49611e-09, -2.14669e-11, 3.49611e-09, 1.19719e-10, 5.77009e-10, -2.14669e-11, 5.77009e-10, 1.38634e-07, 0
0.00999389, 0.000302672, 0, 0, 0.0302727, 0.999542, 1.66044e-07, 5.02953e-09, -3.75258e-11, 5.02953e-09, 2.07368e-10, 8.29935e-10, -3.75258e-11, 8.29935e-10, 1.66245e-07, 0
