0, -0.00715585
0, -0.00174533
0, 0.00541052
0, 0.00244346
0, -0.00593412
0, -0.00488692
0, 0.00663225
0, 0.00226893
0, -0.00890118
0, -0.00750492
0, 0.00261799
0, 0.00715585
0, -0.00366519
0, -0.00279253
0, -0.000523599
0, -0.0015708
0, -0.00331613
0, -0.000349066
0, 0.00418879
0, 0.00122173
0, -0.00244346
0, -0.00401426
0, -0.00401426
0, -0.00174533
0, -0.000349066
0, 0.0010472
0, -0.00122173
0, -0.00715585
0, -0.0127409
0, -0.000174533
0, 0.0251327
0, 0.0312414
0, 0.00785398
0, -0.0165806
0, -0.0354302
0, -0.034383
0, -0.0176278
0, 0.016057
0, 0.029147
0, 0.0277507
0, 0.0190241
0, 0.00575959
0, -0.00558505
0, -0.0205949
0, -0.0198968
0, -0.00977384
0, 0.00872665
0, 0.0301942
0, 0.0376991
0, 0.0205949
0, -0.0308923
0, -0.0289725
0, -0.00244346
0, 0.00244346
0, -0.0143117
0, -0.0205949
0, 0.0202458
0, 0.0331613
0, 0.0150098
0, -0.00383972
0, -0.00488692
0, -0.00139626
0, -0.00610865
0, -0.00837758
0, 0.000174533
0, 0.0132645
0.00852921, 0.0118682
0.228156, 0.00383972
0.283596, -0.000349066
0.226024, -0.00139626
0.127938, -0.0120428
0.119409, -0.0188496
0.159923, -0.0151844
0.211098, -0.00383972
0.228156, -0.00244346
0.206833, 0.00750492
0.179113, -0.00366519
0.176981, -0.0146608
0.202569, 0.000872665
0.217495, 0.00994838
0.202569, 0.0197222
0.191907, 0.0280998
0.18551, 0.0221657
0.198304, 0.0150098
0.198304, 0.00959931
0.202569, 0.0101229
0.200436, -0.00523599
0.196172, -0.00785398
0.19404, 0.00383972
0.198304, 0.00942478
0.200436, 0.0150098
0.202569, 0.0132645
0.198304, 0.00925025
0.196172, -0.0171042
0.187643, -0.0253073
0.18551, -0.0190241
0.181246, 0
0.181246, 0.0237365
0.187643, 0.0137881
0.196172, -0.0178024
