0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 8.72665e-05, 1
0, 0, 0, 1
0, 0, 0, 1
8.52921e-05, 0, -8.72665e-05, 1
0.00153526, -2.53067e-07, -8.72665e-05, 1
0.00234553, -3.94486e-07, -8.72665e-05, 1
0.00315581, -5.35906e-07, -8.72665e-05, 1
0.00366756, -6.25224e-07, -8.72665e-05, 1
0.0042646, -7.29428e-07, 0, 1
0.00584251, -7.29428e-07, 0, 1
0.00733512, -7.29428e-07, 0, 1
0.00874244, -7.29428e-07, 8.72665e-05, 1
0.00997917, -5.13577e-07, 0.000261799, 1
0.0112159, 1.33976e-07, 0.000261799, 1
0.0131776, 1.16113e-06, -0.000261799, 1
0.0148835, 2.67953e-07, -0.000436332, 1
0.0162481, -9.22949e-07, -0.000523599, 1
0.0177834, -2.53067e-06, -0.000523599, 1
0.0194892, -4.31702e-06, -0.000349066, 1
0.0218774, -5.98428e-06, -0.000436332, 1
0.0242229, -8.03115e-06, -0.0010472, 0.999999
0.0263126, -1.24077e-05, -0.0015708, 0.999999
0.0281464, -1.81687e-05, -0.00165806, 0.999999
0.0300228, -2.43911e-05, -0.00148353, 0.999999
0.0327521, -3.24893e-05, -0.00139626, 0.999999
0.0353109, -3.96347e-05, -0.0015708, 0.999999
0.0373579, -4.60655e-05, -0.00183259, 0.999998
0.0393622, -5.34119e-05, -0.00174533, 0.999998
0.041793, -6.18971e-05, -0.00165806, 0.999999
0.0448635, -7.20792e-05, -0.00183259, 0.999998
0.0479767, -8.34896e-05, -0.00191986, 0.999998
0.0507913, -9.4297e-05, -0.00183259, 0.999998
0.0534353, -0.000103988, -0.00165806, 0.999999
0.056122, -0.000112897, -0.0015708, 0.999999
0.0594057, -0.000123214, -0.00139626, 0.999999
0.0626468, -0.000132264, -0.00139626, 0.999999
0.0651203, -0.000139172, -0.00139626, 0.999999
0.0678496, -0.000146793, -0.001309, 0.999999
0.0707922, -0.000154497, -0.00122173, 0.999999
0.0744597, -0.000163459, -0.00139626, 0.999999
0.0779994, -0.000173343, -0.0015708, 0.999999
0.0811551, -0.000183257, -0.00148353, 0.999999
0.084183, -0.000192241, -0.00148353, 0.999999
0.0872961, -0.000201478, -0.001309, 0.999999
0.0910063, -0.000211191, -0.00122173, 0.999999
0.0947165, -0.000220257, -0.0015708, 0.999999
0.0982561, -0.000231377, -0.00174533, 0.999998
0.101668, -0.000243286, -0.00174533, 0.999998
0.105079, -0.000255195, -0.0015708, 0.999999
0.109003, -0.000267521, -0.00148353, 0.999999
0.112756, -0.000278656, -0.00148353, 0.999999
0.116295, -0.000289158, -0.00148353, 0.999999
0.119835, -0.00029966, -0.0015708, 0.999999
0.123545, -0.000311316, -0.0015708, 0.999999
0.127596, -0.000324044, -0.0015708, 0.999999
0.131349, -0.000335834, -0.00148353, 0.999999
0.135102, -0.000346969, -0.00148353, 0.999999
0.138812, -0.000357977, -0.00139626, 0.999999
0.142693, -0.000368814, -0.00148353, 0.999999
0.146787, -0.000380962, -0.0015708, 0.999999
0.150796, -0.000393555, -0.00174533, 0.999998
0.154506, -0.000406506, -0.00191986, 0.999998
0.158046, -0.000420098, -0.00200713, 0.999998
0.161884, -0.000435505, -0.00191986, 0.999998
0.166276, -0.000452371, -0.00148353, 0.999999
0.170541, -0.000465024, -0.001309, 0.999999
0.17455, -0.000475519, -0.00113446, 0.999999
0.178388, -0.000484227, -0.000959931, 1
0.182396, -0.000491924, -0.000959931, 1
0.186661, -0.000500111, -0.00113446, 0.999999
0.190627, -0.00050911, -0.001309, 0.999999
0.19438, -0.000518935, -0.00139626, 0.999999
0.198346, -0.00053001, -0.00139626, 0.999999
0.202525, -0.000541681, -0.00139626, 0.999999
0.206491, -0.000552756, -0.001309, 0.999999
0.210415, -0.000563028, -0.001309, 0.999999
0.214423, -0.000573523, -0.001309, 0.999999
0.218432, -0.000584018, -0.001309, 0.999999
0.222398, -0.000594401, -0.00139626, 0.999999
0.226364, -0.000605476, -0.0015708, 0.999999
0.230288, -0.000617802, -0.00165806, 0.999999
0.234339, -0.000631237, -0.0015708, 0.999999
0.23839, -0.000643964, -0.001309, 0.999999
0.242314, -0.000654236, -0.00113446, 0.999999
0.245939, -0.000662461, -0.000959931, 1
0.249734, -0.000669747, -0.000959931, 1
0.253743, -0.000677444, -0.00113446, 0.999999
0.257624, -0.000686249, -0.001309, 0.999999
0.261249, -0.000695739, -0.00139626, 0.999999
0.264746, -0.000705504, -0.00122173, 0.999999
0.268498, -0.000714674, -0.0010472, 0.999999
0.272465, -0.000722981, -0.000959931, 1
0.276089, -0.00072994, -0.0010472, 0.999999
0.279544, -0.000737175, -0.00113446, 0.999999
0.283083, -0.000745206, -0.00122173, 0.999999
0.286708, -0.000754063, -0.00113446, 0.999999
