0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, -8.72665e-05, 1
0, 0, 0, 1
0, 0, 0.000523599, 1
0, 0, 0.000610865, 1
0, 0, 0.000523599, 1
0, 0, 0.000174533, 1
0, 0, -0.000174533, 1
0, 0, -0.000349066, 1
0, 0, -0.000261799, 1
0, 0, 0, 1
0, 0, 0.000261799, 1
0, 0, 0.000436332, 1
0, 0, 0.000523599, 1
0, 0, 0.000523599, 1
0, 0, 0.000261799, 1
0, 0, 8.72665e-05, 1
0, 0, 0, 1
0, 0, 0, 1
0, 0, 0.000349066, 1
0, 0, 0.000698132, 1
0, 0, 0.000872665, 1
0, 0, 0.000610865, 1
0, 0, 0.000261799, 1
0, 0, 0.000261799, 1
0, 0, 0.000261799, 1
0, 0, 0.000174533, 1
0, 0, 0, 1
0, 0, 8.72665e-05, 1
0, 0, 0.000349066, 1
0, 0, 0.000523599, 1
0, 0, 0.000523599, 1
0, 0, 0.000523599, 1
0, 0, 0.000523599, 1
0, 0, 0.000436332, 1
0, 0, 0.000349066, 1
0, 0, 0.000349066, 1
0, 0, 0.000523599, 1
0.000170584, 1.78635e-07, 0.000610865, 1
0.00473371, 5.75354e-06, 0.000698132, 1
0.0104056, 1.3673e-05, 0.000698132, 1
0.0149261, 1.99848e-05, 0.000610865, 1
0.0174849, 2.31109e-05, 0.000523599, 1
0.019873, 2.56118e-05, 0.000349066, 1
0.0230715, 2.78448e-05, 0.000174533, 1
0.0272935, 2.93185e-05, 0.000174533, 1
0.0318566, 3.09113e-05, 0.000174533, 1
0.0359932, 3.23553e-05, 0.000261799, 1
0.0395755, 3.4231e-05, 0.000174533, 1
0.0431151, 3.54665e-05, 8.72665e-05, 1
0.0471665, 3.61736e-05, 8.72665e-05, 1
0.0515164, 3.69328e-05, 0.000174533, 1
0.0555678, 3.8347e-05, 0.000349066, 1
0.0594059, 4.10266e-05, 0.000785398, 1
0.0631161, 4.68545e-05, 0.000959931, 1
0.0670822, 5.44689e-05, 0.00113446, 0.999999
0.0710483, 6.34676e-05, 0.00122173, 0.999999
0.0750996, 7.3367e-05, 0.001309, 0.999999
0.0791083, 8.38618e-05, 0.00122173, 0.999999
0.0830318, 9.34486e-05, 0.0010472, 0.999999
0.0869125, 0.000101576, 0.00113446, 0.999999
0.0908786, 0.000110575, 0.00122173, 0.999999
0.0948873, 0.00012037, 0.00139626, 0.999999
0.0989387, 0.000131684, 0.00148353, 0.999999
0.102905, 0.000143452, 0.0015708, 0.999999
0.106828, 0.000155777, 0.00139626, 0.999999
0.110581, 0.000166257, 0.00113446, 0.999999
0.114291, 0.000174675, 0.000959931, 1
0.117916, 0.000181635, 0.000959931, 1
0.121541, 0.000188594, 0.00122173, 0.999999
0.125294, 0.000197764, 0.00139626, 0.999999
0.129217, 0.00020872, 0.00122173, 0.999999
0.133354, 0.000218828, 0.000872665, 1
0.137405, 0.000225899, 0.000872665, 1
0.141414, 0.000232896, 0.000872665, 1
0.145423, 0.000239892, 0.000872665, 1
0.149474, 0.000246963, 0.000872665, 1
0.15344, 0.000253885, 0.0010472, 0.999999
0.157321, 0.000262013, 0.001309, 0.999999
0.161202, 0.000272173, 0.001309, 0.999999
0.165296, 0.000282891, 0.000959931, 1
0.169219, 0.000290424, 0.000785398, 1
0.173185, 0.000296653, 0.000610865, 1
0.177066, 0.000301395, 0.000610865, 1
0.180989, 0.000306188, 0.000785398, 1
0.184998, 0.000312485, 0.000872665, 1
0.189007, 0.000319482, 0.000959931, 1
0.19293, 0.000327014, 0.000959931, 1
0.197024, 0.000334874, 0.000872665, 1
0.201033, 0.000341871, 0.000872665, 1
0.205084, 0.000348942, 0.000872665, 1
0.209051, 0.000355864, 0.000872665, 1
0.213059, 0.00036286, 0.000872665, 1
0.217068, 0.000369857, 0.000872665, 1
0.221205, 0.000377077, 0.000872665, 1
0.225341, 0.000384296, 0.000959931, 1
0.229265, 0.000391829, 0.00113446, 0.999999
0.233316, 0.000401021, 0.000959931, 1
0.23741, 0.000408881, 0.000872665, 1
0.241419, 0.000415878, 0.000959931, 1
0.24547, 0.000423656, 0.000959931, 1
0.249479, 0.000431352, 0.000785398, 1
0.25353, 0.000437716, 0.000785398, 1
0.257539, 0.000444013, 0.000698132, 1
0.26159, 0.000449669, 0.000610865, 1
0.265642, 0.000454619, 0.000523599, 1
0.269565, 0.000458728, 0.000436332, 1
0.273659, 0.0004623, 0.000349066, 1
0.277839, 0.000465218, 0.000349066, 1
0.28206, 0.000468166, 0.000349066, 1
0.285984, 0.000470905, 0.000349066, 1
0.289993, 0.000473703, 0.000261799, 1
