-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853414, 0.521233
-0.0265981, 0.469041, -0.853414, 0.521233
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853187, 0.521605
-0.0265981, 0.469041, -0.853096, 0.521754
-0.0265981, 0.469041, -0.853141, 0.52168
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853414, 0.521233
-0.0265981, 0.469041, -0.853414, 0.521233
-0.0265981, 0.469041, -0.853414, 0.521233
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853369, 0.521308
-0.0265981, 0.469041, -0.853323, 0.521382
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853278, 0.521456
-0.0265981, 0.469041, -0.853414, 0.521233
